item,suite,condition,sentence,targets,competitors,l_maze,critical_region,region_number,freqlog10,len
14021,filler-gap_dependencies-oe,that_gap,Our neighbor reminded us that the truck dragged out of the swamp last spring,Our|neighbor|reminded|us|that|the|truck|dragged|out|of|the|swamp|last|spring,x-x-x|neashbor|develops|hair|cent|them|trull|blagged|ous|ef|her|tutor|yes|prince,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|6|6|7|7|8|8,2.37839790094814|1.11394335230684|1|2.86033800657099|4.15691242570002|5.11650480266873|1.43136376415899|0.903089986991944|3.24575935596728|4.75611098671178|5.11650480266873|1.44715803134222|2.8234742291703|2.16136800223498,3|8|8|2|4|3|5|7|3|2|3|5|4|6
14021,filler-gap_dependencies-oe,that_nogap,Our neighbor reminded us that the truck dragged the car out of the swamp last spring,Our|neighbor|reminded|us|that|the|truck|dragged|the|car|out|of|the|swamp|last|spring,x-x-x|neashbor|develops|hair|cent|them|trull|blagged|tha|cas|ous|ef|her|tutor|yes|prince,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|5|5|6|6|7|7|8|8,2.37839790094814|1.11394335230684|1|2.86033800657099|4.15691242570002|5.11650480266873|1.43136376415899|0.903089986991944|5.11650480266873|2.19312459835446|3.24575935596728|4.75611098671178|5.11650480266873|1.44715803134222|2.8234742291703|2.16136800223498,3|8|8|2|4|3|5|7|3|3|3|2|3|5|4|6
14021,filler-gap_dependencies-oe,what_gap,Our neighbor reminded us what the truck dragged out of the swamp last spring,Our|neighbor|reminded|us|what|the|truck|dragged|out|of|the|swamp|last|spring,x-x-x|neashbor|develops|hair|i|them|trull|blagged|ous|ef|her|tutor|yes|prince,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|6|6|7|7|8|8,2.37839790094814|1.11394335230684|1|2.86033800657099|2.92788341033071|5.11650480266873|1.43136376415899|0.903089986991944|3.24575935596728|4.75611098671178|5.11650480266873|1.44715803134222|2.8234742291703|2.16136800223498,3|8|8|2|4|3|5|7|3|2|3|5|4|6
14021,filler-gap_dependencies-oe,what_nogap,Our neighbor reminded us what the truck dragged the car out of the swamp last spring,Our|neighbor|reminded|us|what|the|truck|dragged|the|car|out|of|the|swamp|last|spring,x-x-x|neashbor|develops|hair|i|them|trull|blagged|tha|cas|ous|ef|her|tutor|yes|prince,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|5|5|6|6|7|7|8|8,2.37839790094814|1.11394335230684|1|2.86033800657099|2.92788341033071|5.11650480266873|1.43136376415899|0.903089986991944|5.11650480266873|2.19312459835446|3.24575935596728|4.75611098671178|5.11650480266873|1.44715803134222|2.8234742291703|2.16136800223498,3|8|8|2|4|3|5|7|3|3|3|2|3|5|4|6
14022,filler-gap_dependencies-oe,that_gap,The shop owner told me that the restaurant prepared for their favorite guests yesterday evening,The|shop|owner|told|me|that|the|restaurant|prepared|for|their|favorite|guests|yesterday|evening,x-x-x|brop|forth|jack|fe|ha|wre|restaprite|congress|fon|feels|lavarint|gulcts|responses|ability,FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|1|2|3|3|4|6|7|7|7|8|8,5.11650480266873|1.75587485567249|1.86332286012046|2.38560627359831|2.57403126772772|4.15691242570002|5.11650480266873|1.95904139232109|2.02530586526477|4.1397217048152|3.63255851453267|1.91907809237607|1.25527250510331|0.602059991327962|2.00432137378264,3|4|5|4|2|4|3|10|8|3|5|8|6|9|7
14022,filler-gap_dependencies-oe,that_nogap,The shop owner told me that the restaurant prepared a great meal for their favorite guests yesterday evening,The|shop|owner|told|me|that|the|restaurant|prepared|a|great|meal|for|their|favorite|guests|yesterday|evening,x-x-x|brop|forth|jack|fe|ha|wre|restaprite|congress|e|creat|meel|file|feels|lavarint|gulcts|responses|ability,FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|1|2|3|3|4|5|5|5|6|7|7|7|8|8,5.11650480266873|1.75587485567249|1.86332286012046|2.38560627359831|2.57403126772772|4.15691242570002|5.11650480266873|1.95904139232109|2.02530586526477|4.55819238923985|2.75281643118827|1.04139268515823|4.1397217048152|3.63255851453267|1.91907809237607|1.25527250510331|0.602059991327962|2.00432137378264,3|4|5|4|2|4|3|10|8|1|5|4|3|5|8|6|9|7
14022,filler-gap_dependencies-oe,what_gap,The shop owner told me what the restaurant prepared for their favorite guests yesterday evening,The|shop|owner|told|me|what|the|restaurant|prepared|for|their|favorite|guests|yesterday|evening,x-x-x|brop|forth|jack|fe|map|wre|restaprite|congress|fon|feels|lavarint|gulcts|responses|ability,FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|1|2|3|3|4|6|7|7|7|8|8,5.11650480266873|1.75587485567249|1.86332286012046|2.38560627359831|2.57403126772772|2.92788341033071|5.11650480266873|1.95904139232109|2.02530586526477|4.1397217048152|3.63255851453267|1.91907809237607|1.25527250510331|0.602059991327962|2.00432137378264,3|4|5|4|2|4|3|10|8|3|5|8|6|9|7
14022,filler-gap_dependencies-oe,what_nogap,The shop owner told me what the restaurant prepared a great meal for their favorite guests yesterday evening,The|shop|owner|told|me|what|the|restaurant|prepared|a|great|meal|for|their|favorite|guests|yesterday|evening,x-x-x|brop|forth|jack|fe|map|wre|restaprite|congress|e|creat|meel|file|feels|lavarint|gulcts|responses|ability,FALSE|TRUE|FALSE|FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|1|2|3|3|4|5|5|5|6|7|7|7|8|8,5.11650480266873|1.75587485567249|1.86332286012046|2.38560627359831|2.57403126772772|2.92788341033071|5.11650480266873|1.95904139232109|2.02530586526477|4.55819238923985|2.75281643118827|1.04139268515823|4.1397217048152|3.63255851453267|1.91907809237607|1.25527250510331|0.602059991327962|2.00432137378264,3|4|5|4|2|4|3|10|8|1|5|4|3|5|8|6|9|7
14023,filler-gap_dependencies-oe,that_gap,My sister told me that the newspaper published about the mayor last month,My|sister|told|me|that|the|newspaper|published|about|the|mayor|last|month,x-x-x|senter|jobs|jack|cent|via|practical|puslights|aseet|tha|pagor|lars|moifs,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|6|7|7|8|8,2.63548374681491|2.19865708695442|2.38560627359831|2.57403126772772|4.15691242570002|5.11650480266873|2.15228834438306|2.74429298312268|3.28216877830464|5.11650480266873|1.80617997398389|2.8234742291703|2.45636603312904,2|6|4|2|4|3|9|9|5|3|5|4|5
14023,filler-gap_dependencies-oe,that_nogap,My sister told me that the newspaper published a long story about the mayor last month,My|sister|told|me|that|the|newspaper|published|a|long|story|about|the|mayor|last|month,x-x-x|senter|jobs|jack|cent|via|practical|puslights|e|losh|provy|aseet|led|pagor|lars|moifs,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|5|5|5|6|7|7|8|8,2.63548374681491|2.19865708695442|2.38560627359831|2.57403126772772|4.15691242570002|5.11650480266873|2.15228834438306|2.74429298312268|4.55819238923985|2.98272338766855|2.73719264270474|3.28216877830464|5.11650480266873|1.80617997398389|2.8234742291703|2.45636603312904,2|6|4|2|4|3|9|9|1|4|5|5|3|5|4|5
14023,filler-gap_dependencies-oe,what_gap,My sister told me what the newspaper published about the mayor last month,My|sister|told|me|what|the|newspaper|published|about|the|mayor|last|month,x-x-x|senter|jobs|jack|pro|via|practical|puslights|aseet|tha|pagor|lars|moifs,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|6|7|7|8|8,2.63548374681491|2.19865708695442|2.38560627359831|2.57403126772772|2.92788341033071|5.11650480266873|2.15228834438306|2.74429298312268|3.28216877830464|5.11650480266873|1.80617997398389|2.8234742291703|2.45636603312904,2|6|4|2|4|3|9|9|5|3|5|4|5
14023,filler-gap_dependencies-oe,what_nogap,My sister told me what the newspaper published a long story about the mayor last month,My|sister|told|me|what|the|newspaper|published|a|long|story|about|the|mayor|last|month,x-x-x|senter|jobs|jack|pro|via|practical|puslights|e|losh|provy|aseet|led|pagor|lars|moifs,FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|TRUE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|5|5|5|6|7|7|8|8,2.63548374681491|2.19865708695442|2.38560627359831|2.57403126772772|2.92788341033071|5.11650480266873|2.15228834438306|2.74429298312268|4.55819238923985|2.98272338766855|2.73719264270474|3.28216877830464|5.11650480266873|1.80617997398389|2.8234742291703|2.45636603312904,2|6|4|2|4|3|9|9|1|4|5|5|3|5|4|5
14024,filler-gap_dependencies-oe,that_gap,We remember that our new friend brought to the birthday party last weekend,We|remember|that|our|new|friend|brought|to|the|birthday|party|last|weekend,x-x-x|recumper|jack|oud|neb|thiend|clought|ro|else|opinions|guess|sir|ability,FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|3|4|6|7|7|7|8|8,2.80753502806885|1.41497334797082|4.15691242570002|2.37839790094814|3.44216608578472|2.28780172993023|2.48713837547719|4.59683891382516|5.11650480266873|1.68124123737559|2.54282542695918|2.8234742291703|1.69019608002851,2|8|4|3|3|6|7|2|3|8|5|4|7
14024,filler-gap_dependencies-oe,that_nogap,We remember that our new friend brought a large present to the birthday party last weekend,We|remember|that|our|new|friend|brought|a|large|present|to|the|birthday|party|last|weekend,x-x-x|recumper|jack|oud|neb|thiend|clought|e|lalks|proment|yeah|else|opinions|guess|sir|ability,FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|3|4|5|5|5|6|7|7|7|8|8,2.80753502806885|1.41497334797082|4.15691242570002|2.37839790094814|3.44216608578472|2.28780172993023|2.48713837547719|4.55819238923985|2.9329808219232|2.56229286445647|4.59683891382516|5.11650480266873|1.68124123737559|2.54282542695918|2.8234742291703|1.69019608002851,2|8|4|3|3|6|7|1|5|7|2|3|8|5|4|7
14024,filler-gap_dependencies-oe,what_gap,We remember what our new friend brought to the birthday party last weekend,We|remember|what|our|new|friend|brought|to|the|birthday|party|last|weekend,x-x-x|recumper|pro|oud|neb|thiend|clought|ro|else|opinions|guess|sir|ability,FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|3|4|6|7|7|7|8|8,2.80753502806885|1.41497334797082|2.92788341033071|2.37839790094814|3.44216608578472|2.28780172993023|2.48713837547719|4.59683891382516|5.11650480266873|1.68124123737559|2.54282542695918|2.8234742291703|1.69019608002851,2|8|4|3|3|6|7|2|3|8|5|4|7
14024,filler-gap_dependencies-oe,what_nogap,We remember what our new friend brought a large present to the birthday party last weekend,We|remember|what|our|new|friend|brought|a|large|present|to|the|birthday|party|last|weekend,x-x-x|recumper|pro|oud|neb|thiend|clought|e|lalks|proment|yeah|else|opinions|guess|sir|ability,FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|3|4|5|5|5|6|7|7|7|8|8,2.80753502806885|1.41497334797082|2.92788341033071|2.37839790094814|3.44216608578472|2.28780172993023|2.48713837547719|4.55819238923985|2.9329808219232|2.56229286445647|4.59683891382516|5.11650480266873|1.68124123737559|2.54282542695918|2.8234742291703|1.69019608002851,2|8|4|3|3|6|7|1|5|7|2|3|8|5|4|7
15001,filler-gap_dependencies-se,that_gap,I know that grabbed the food in front of the guests at the holiday party,I|know|that|grabbed|the|food|in|front|of|the|guests|at|the|holiday|party,x-x-x|smow|jack|gramped|thus|am|ran|gotta|role|tha|gulcts|ha|led|factors|marby,FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|4|5|5|6|6|6|7|7|8|8|8|8,3.31132995230379|2.29225607135648|4.15691242570002|0.778151250383644|5.11650480266873|2.41664050733828|4.65304841597287|2.51587384371168|4.75611098671178|5.11650480266873|1.25527250510331|3.95765516694349|5.11650480266873|1.84509804001426|2.54282542695918,1|4|4|7|3|4|2|5|2|3|6|2|3|7|5
15001,filler-gap_dependencies-se,that_nogap,I know that our uncle grabbed the food in front of the guests at the holiday party,I|know|that|our|uncle|grabbed|the|food|in|front|of|the|guests|at|the|holiday|party,x-x-x|smow|jack|oux|onsce|easiest|thus|am|ran|gotta|role|tha|gulcts|ha|led|factors|marby,FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|4|5|5|6|6|6|7|7|8|8|8|8,3.31132995230379|2.29225607135648|4.15691242570002|2.37839790094814|1.6232492903979|0.778151250383644|5.11650480266873|2.41664050733828|4.65304841597287|2.51587384371168|4.75611098671178|5.11650480266873|1.25527250510331|3.95765516694349|5.11650480266873|1.84509804001426|2.54282542695918,1|4|4|3|5|7|3|4|2|5|2|3|6|2|3|7|5
15001,filler-gap_dependencies-se,what_gap,I know who grabbed the food in front of the guests at the holiday party,I|know|who|grabbed|the|food|in|front|of|the|guests|at|the|holiday|party,x-x-x|smow|yeah|gramped|thus|am|ran|gotta|role|tha|gulcts|ha|led|factors|marby,FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|4|5|5|6|6|6|7|7|8|8|8|8,3.31132995230379|2.29225607135648|3.48144262850231|0.778151250383644|5.11650480266873|2.41664050733828|4.65304841597287|2.51587384371168|4.75611098671178|5.11650480266873|1.25527250510331|3.95765516694349|5.11650480266873|1.84509804001426|2.54282542695918,1|4|3|7|3|4|2|5|2|3|6|2|3|7|5
15001,filler-gap_dependencies-se,what_nogap,I know who our uncle grabbed the food in front of the guests at the holiday party,I|know|who|our|uncle|grabbed|the|food|in|front|of|the|guests|at|the|holiday|party,x-x-x|smow|yeah|oux|onsce|easiest|thus|am|ran|gotta|role|tha|gulcts|ha|led|factors|marby,FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|4|5|5|6|6|6|7|7|8|8|8|8,3.31132995230379|2.29225607135648|3.48144262850231|2.37839790094814|1.6232492903979|0.778151250383644|5.11650480266873|2.41664050733828|4.65304841597287|2.51587384371168|4.75611098671178|5.11650480266873|1.25527250510331|3.95765516694349|5.11650480266873|1.84509804001426|2.54282542695918,1|4|3|3|5|7|3|4|2|5|2|3|6|2|3|7|5
15002,filler-gap_dependencies-se,that_gap,My neighbor told me that caught the mouse in full view of the neighbors yesterday,My|neighbor|told|me|that|caught|the|mouse|in|full|view|of|the|neighbors|yesterday,x-x-x|nearnbor|spot|ve|ha|caunts|ble|moule|ib|sir|join|ol|wre|employers|practical,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|4|5|5|6|6|6|6|7|7|8,2.63548374681491|1.11394335230684|2.38560627359831|2.57403126772772|4.15691242570002|1.96848294855394|5.11650480266873|1.32221929473392|4.65304841597287|2.61278385671974|2.34635297445064|4.75611098671178|5.11650480266873|1.27875360095283|0.602059991327962,2|8|4|2|4|6|3|5|2|4|4|2|3|9|9
15002,filler-gap_dependencies-se,that_nogap,My neighbor told me that the dog caught the mouse in full view of the neighbors yesterday,My|neighbor|told|me|that|the|dog|caught|the|mouse|in|full|view|of|the|neighbors|yesterday,x-x-x|nearnbor|spot|ve|ha|fre|dag|caunts|thus|moule|ib|sir|join|ol|wre|employers|practical,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|5|5|6|6|6|6|7|7|8,2.63548374681491|1.11394335230684|2.38560627359831|2.57403126772772|4.15691242570002|5.11650480266873|1.96848294855394|1.96848294855394|5.11650480266873|1.32221929473392|4.65304841597287|2.61278385671974|2.34635297445064|4.75611098671178|5.11650480266873|1.27875360095283|0.602059991327962,2|8|4|2|4|3|3|6|3|5|2|4|4|2|3|9|9
15002,filler-gap_dependencies-se,what_gap,My neighbor told me what caught the mouse in full view of the neighbors yesterday,My|neighbor|told|me|what|caught|the|mouse|in|full|view|of|the|neighbors|yesterday,x-x-x|nearnbor|spot|ve|hear|caunts|ble|moule|ib|sir|join|ol|wre|employers|practical,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|TRUE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|4|5|5|6|6|6|6|7|7|8,2.63548374681491|1.11394335230684|2.38560627359831|2.57403126772772|2.92788341033071|1.96848294855394|5.11650480266873|1.32221929473392|4.65304841597287|2.61278385671974|2.34635297445064|4.75611098671178|5.11650480266873|1.27875360095283|0.602059991327962,2|8|4|2|4|6|3|5|2|4|4|2|3|9|9
15002,filler-gap_dependencies-se,what_nogap,My neighbor told me what the dog caught the mouse in full view of the neighbors yesterday,My|neighbor|told|me|what|the|dog|caught|the|mouse|in|full|view|of|the|neighbors|yesterday,x-x-x|nearnbor|spot|ve|hear|fre|dag|caunts|thus|moule|ib|sir|join|ol|wre|employers|practical,FALSE|TRUE|FALSE|TRUE|FALSE|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE,FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|1|1|2|3|3|4|5|5|6|6|6|6|7|7|8,2.63548374681491|1.11394335230684|2.38560627359831|2.57403126772772|2.92788341033071|5.11650480266873|1.96848294855394|1.96848294855394|5.11650480266873|1.32221929473392|4.65304841597287|2.61278385671974|2.34635297445064|4.75611098671178|5.11650480266873|1.27875360095283|0.602059991327962,2|8|4|2|4|3|3|6|3|5|2|4|4|2|3|9|9
15003,filler-gap_dependencies-se,that_gap,I know that delivered the report to the president by the deadline,I|know|that|delivered|the|report|to|the|president|by|the|deadline,x-x-x|knaw|cent|devedered|yeah|forget|bet|miss|evolution|oh|she|rearline,FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|4|5|5|6|7|7|8|8|8,3.31132995230379|2.29225607135648|4.15691242570002|1.93449845124357|5.11650480266873|2.30319605742049|4.59683891382516|5.11650480266873|2.62838893005031|4.10445296732229|5.11650480266873|1.34242268082221,1|4|4|9|3|6|2|3|9|2|3|8
15003,filler-gap_dependencies-se,that_nogap,I know that the committee delivered the report to the president by the deadline,I|know|that|the|committee|delivered|the|report|to|the|president|by|the|deadline,x-x-x|knaw|cent|thi|commessee|celebrate|yeah|forget|bet|miss|evolution|oh|she|rearline,FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|4|5|5|6|7|7|8|8|8,3.31132995230379|2.29225607135648|4.15691242570002|5.11650480266873|2.24797326636181|1.93449845124357|5.11650480266873|2.30319605742049|4.59683891382516|5.11650480266873|2.62838893005031|4.10445296732229|5.11650480266873|1.34242268082221,1|4|4|3|9|9|3|6|2|3|9|2|3|8
15003,filler-gap_dependencies-se,what_gap,I know who delivered the report to the president by the deadline,I|know|who|delivered|the|report|to|the|president|by|the|deadline,x-x-x|knaw|mid|devedered|yeah|forget|bet|miss|evolution|oh|she|rearline,FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|4|5|5|6|7|7|8|8|8,3.31132995230379|2.29225607135648|3.48144262850231|1.93449845124357|5.11650480266873|2.30319605742049|4.59683891382516|5.11650480266873|2.62838893005031|4.10445296732229|5.11650480266873|1.34242268082221,1|4|3|9|3|6|2|3|9|2|3|8
15003,filler-gap_dependencies-se,what_nogap,I know who the committee delivered the report to the president by the deadline,I|know|who|the|committee|delivered|the|report|to|the|president|by|the|deadline,x-x-x|knaw|mid|thi|commessee|celebrate|yeah|forget|bet|miss|evolution|oh|she|rearline,FALSE|TRUE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|3|3|4|5|5|6|7|7|8|8|8,3.31132995230379|2.29225607135648|3.48144262850231|5.11650480266873|2.24797326636181|1.93449845124357|5.11650480266873|2.30319605742049|4.59683891382516|5.11650480266873|2.62838893005031|4.10445296732229|5.11650480266873|1.34242268082221,1|4|3|3|9|9|3|6|2|3|9|2|3|8
15004,filler-gap_dependencies-se,that_gap,You remember that showed the presentation to the visitors after lunch,You|remember|that|showed|the|presentation|to|the|visitors|after|lunch,x-x-x|recumper|jack|sholes|nor|humanitarian|anti|ha|diseases|wanna|ludge,FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE,FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE,1|1|2|4|5|5|6|7|7|8|8,2.9434945159061|1.41497334797082|4.15691242570002|2.14612803567824|5.11650480266873|1.75587485567249|4.59683891382516|5.11650480266873|1.80617997398389|3.57403126772772|1.30102999566398,3|8|4|6|3|12|2|3|8|5|5
